,idx,hair
1935,3986,9
1936,3987,10
1937,3989,1
1938,3991,9
1939,3992,0
1940,3993,0
1941,3994,9
1942,3997,3
1943,3998,6
1944,4002,7
1945,4003,9
1946,4004,6
1947,4006,8
1948,4008,6
1949,4009,0
1950,4012,7
1951,4015,6
1952,4016,9
1953,4027,3
1954,4029,7
1955,4033,4
1956,4037,0
1957,4039,0
1958,4040,8
1959,4046,0
1960,4048,1
1961,4053,0
1962,4061,4
1963,4069,9
1964,4070,7
1965,4072,6
1966,4073,7
1967,4074,6
1968,4076,8
1969,4077,0
1970,4079,6
1971,4085,5
1972,4086,0
1973,4087,6
1974,4089,7
1975,4090,6
1976,4093,8
1977,4095,3
1978,4096,10
1979,4098,5
1980,4100,9
1981,4101,5
1982,4102,6
1983,4103,6
1984,4104,9
1985,4106,0
1986,4108,0
1987,4110,3
1988,4113,9
1989,4114,10
1990,4121,2
1991,4123,6
1992,4124,6
1993,4127,0
1994,4128,9
1995,4129,9
1996,4134,10
1997,4138,6
1998,4140,6
1999,4141,11
2000,4145,4
2001,4146,3
2002,4147,0
2003,4149,2
2004,4150,3
2005,4151,9
2006,4158,0
2007,4159,7
2008,4162,7
2009,4163,3
2010,4166,6
2011,4170,9
2012,4171,5
2013,4173,9
2014,4176,7
2015,4178,8
2016,4179,3
2017,4182,6
2018,4184,9
2019,4186,6
2020,4187,10
2021,4193,0
2022,4195,1
2023,4199,3
2024,4200,3
2025,4201,6
2026,4204,6
2027,4205,9
2028,4208,8
2029,4210,3
2030,4211,3
2031,4216,9
2032,4217,9
2033,4218,9
2034,4219,9
2035,4220,8
2036,4221,7
2037,4223,6
2038,4224,9
2039,4225,3
2040,4227,0
2041,4230,9
2042,4234,6
2043,4235,7
2044,4236,3
2045,4246,7
2046,4249,0
2047,4250,0
2048,4252,9
2049,4255,9
2050,4256,3
2051,4258,1
2052,4262,7
2053,4263,3
2054,4264,9
2055,4265,5
2056,4267,6
2057,4269,3
2058,4271,2
2059,4272,3
2060,4276,3
2061,4279,0
2062,4280,3
2063,4282,3
2064,4285,6
2065,4286,9
2066,4288,6
2067,4289,9
2068,4294,7
2069,4295,0
2070,4296,0
2071,4299,9
2072,4302,2
2073,4305,0
2074,4308,2
2075,4309,2
2076,4311,2
2077,4312,9
2078,4314,9
2079,4316,0
2080,4317,7
2081,4320,0
2082,4321,0
2083,4322,6
2084,4324,7
2085,4325,0
2086,4327,9
2087,4328,6
2088,4329,11
2089,4330,9
2090,4335,0
2091,4337,6
2092,4340,6
2093,4342,9
2094,4343,3
2095,4347,0
2096,4348,6
2097,4350,4
2098,4353,7
2099,4355,9
2100,4357,6
2101,4359,6
2102,4361,0
2103,4363,0
2104,4367,0
2105,4369,6
2106,4370,7
2107,4371,8
2108,4372,0
2109,4373,0
2110,4374,0
2111,4375,1
2112,4380,6
2113,4382,9
2114,4383,0
2115,4389,0
2116,4398,4
2117,4400,9
2118,4401,8
2119,4404,1
2120,4406,9
2121,4407,8
2122,4411,0
2123,4421,11
2124,4423,3
2125,4426,6
2126,4427,6
2127,4428,6
2128,4429,8
2129,4432,9
2130,4434,0
2131,4436,0
2132,4438,0
2133,4439,3
2134,4442,6
2135,4443,2
2136,4445,9
2137,4450,3
2138,4451,9
2139,4452,3
2140,4453,6
2141,4456,9
2142,4457,5
2143,4460,6
2144,4461,9
2145,4462,0
2146,4465,10
2147,4468,2
2148,4469,3
2149,4474,0
2150,4479,7
2151,4480,9
2152,4481,8
2153,4483,0
2154,4485,9
2155,4488,6
2156,4489,6
2157,4491,6
2158,4492,0
2159,4493,4
2160,4496,9
2161,4497,9
2162,4500,2
2163,4501,0
2164,4504,9
2165,4505,4
2166,4508,5
2167,4510,0
2168,4512,0
2169,4515,3
2170,4516,8
2171,4518,6
2172,4520,0
2173,4522,7
2174,4523,0
2175,4524,9
2176,4525,0
2177,4528,8
2178,4529,3
2179,4530,0
2180,4531,0
2181,4532,0
2182,4533,9
2183,4534,8
2184,4536,3
2185,4538,7
2186,4539,1
2187,4540,9
2188,4541,3
2189,4544,9
2190,4545,1
2191,4546,7
2192,4548,10
2193,4549,7
2194,4550,0
2195,4555,3
2196,4559,8
2197,4560,0
2198,4562,9
2199,4564,8
2200,4567,7
2201,4571,8
2202,4572,6
2203,4574,3
2204,4575,9
2205,4578,10
2206,4580,6
2207,4582,3
2208,4585,3
2209,4586,9
2210,4589,9
2211,4594,0
2212,4595,7
2213,4596,4
2214,4598,1
2215,4601,8
2216,4602,6
2217,4605,9
2218,4606,11
2219,4608,9
2220,4613,0
2221,4616,6
2222,4619,0
2223,4621,9
2224,4624,10
2225,4627,2
2226,4628,3
2227,4630,9
2228,4632,6
2229,4634,7
2230,4635,9
2231,4636,10
2232,4637,9
2233,4639,2
2234,4640,3
2235,4643,0
2236,4644,0
2237,4647,8
2238,4648,8
2239,4649,9
2240,4650,9
2241,4651,4
2242,4652,10
2243,4654,1
2244,4655,0
2245,4658,9
2246,4659,9
2247,4664,1
2248,4665,6
2249,4666,6
2250,4669,2
2251,4670,6
2252,4672,8
2253,4675,3
2254,4681,1
2255,4683,5
2256,4684,3
2257,4685,2
2258,4686,3
2259,4688,2
2260,4690,3
2261,4692,3
2262,4694,0
2263,4697,9
2264,4698,6
2265,4702,9
2266,4703,1
2267,4707,6
2268,4708,9
2269,4709,5
2270,4711,3
2271,4713,9
2272,4714,9
2273,4715,5
2274,4716,9
2275,4717,1
2276,4718,10
2277,4722,9
2278,4724,6
2279,4725,0
2280,4727,9
2281,4729,6
2282,4730,0
2283,4732,10
2284,4733,3
2285,4739,6
2286,4740,9
2287,4741,9
2288,4742,9
2289,4744,7
2290,4745,0
2291,4751,0
2292,4752,3
2293,4753,4
2294,4754,9
2295,4756,9
2296,4760,5
2297,4761,11
2298,4763,8
2299,4764,10
2300,4768,8
2301,4769,0
2302,4771,0
2303,4778,8
2304,4779,8
2305,4780,9
2306,4783,3
2307,4784,6
2308,4785,3
2309,4786,9
2310,4789,9
2311,4794,9
2312,4795,0
2313,4797,1
2314,4800,9
2315,4804,9
2316,4805,9
2317,4807,8
2318,4809,10
2319,4812,0
2320,4814,0
2321,4816,1
2322,4817,2
2323,4818,9
2324,4819,6
2325,4821,0
2326,4822,11
2327,4823,9
2328,4824,5
2329,4826,11
2330,4827,1
2331,4828,2
2332,4829,3
2333,4831,1
2334,4832,4
2335,4833,8
2336,4834,4
2337,4835,0
2338,4837,5
2339,4838,8
2340,4839,6
2341,4840,0
2342,4844,0
2343,4846,8
2344,4850,9
2345,4851,0
2346,4852,5
2347,4855,7
2348,4857,3
2349,4860,9
2350,4863,3
2351,4864,0
2352,4866,0
2353,4868,9
2354,4871,0
2355,4873,10
2356,4875,0
2357,4877,7
2358,4885,3
2359,4888,0
2360,4889,0
2361,4894,3
2362,4895,9
2363,4899,6
2364,4900,3
2365,4903,0
2366,4905,0
2367,4906,9
2368,4909,3
2369,4910,0
2370,4911,8
2371,4912,6
2372,4913,3
2373,4914,0
2374,4917,7
2375,4918,0
2376,4923,0
2377,4928,3
2378,4931,0
2379,4936,9
2380,4938,6
2381,4941,2
2382,4942,3
2383,4944,7
2384,4945,0
2385,4946,1
2386,4947,9
2387,4950,6
2388,4951,6
2389,4954,8
2390,4958,7
2391,4959,8
2392,4960,8
2393,4961,0
2394,4963,3
2395,4965,6
2396,4968,10
2397,4970,6
2398,4971,10
2399,4973,3
2400,4976,9
2401,4977,0
2402,4978,2
2403,4980,0
2404,4985,7
2405,4986,7
2406,4989,0
2407,4991,9
2408,4995,9
2409,4998,9
2410,4999,7
2411,5000,4
2412,5002,7
2413,5004,3
2414,5006,8
2415,5007,6
2416,5009,0
2417,5010,3
2418,5011,9
2419,5013,7
2420,5017,3
2421,5019,0
2422,5022,0
2423,5024,9
2424,5025,3
2425,5030,9
2426,5031,9
2427,5032,6
2428,5035,7
2429,5036,3
2430,5037,9
2431,5038,6
2432,5040,1
2433,5041,7
2434,5043,6
2435,5044,9
2436,5045,10
2437,5046,2
2438,5048,0
2439,5050,11
2440,5051,7
2441,5052,6
2442,5054,8
2443,5056,0
2444,5058,0
2445,5061,0
2446,5062,9
2447,5064,9
2448,5066,5
2449,5067,6
2450,5072,0
2451,5073,0
2452,5074,6
2453,5076,2
2454,5077,8
2455,5079,7
2456,5080,11
2457,5084,9
2458,5086,0
2459,5088,6
2460,5089,10
2461,5092,6
2462,5093,3
2463,5094,4
2464,5095,2
2465,5097,4
2466,5102,9
2467,5103,6
2468,5104,6
2469,5106,10
2470,5108,9
2471,5112,3
2472,5114,6
2473,5119,7
2474,5123,0
2475,5124,0
2476,5125,5
2477,5128,0
2478,5133,6
2479,5135,8
2480,5137,9
2481,5138,8
2482,5139,6
2483,5141,0
2484,5145,7
2485,5146,11
2486,5147,0
2487,5149,0
2488,5150,3
2489,5151,8
2490,5153,6
2491,5158,6
2492,5159,4
2493,5165,3
2494,5166,9
2495,5167,9
2496,5174,7
2497,5178,5
2498,5180,9
2499,5181,5
2500,5183,5
2501,5184,2
2502,5187,6
2503,5188,6
2504,5189,9
2505,5190,8
2506,5191,9
2507,5195,1
2508,5197,6
2509,5201,5
2510,5205,0
2511,5207,5
2512,5210,7
2513,5213,3
2514,5215,1
2515,5218,0
2516,5219,6
2517,5223,7
2518,5226,0
2519,5227,9
2520,5228,0
2521,5229,1
2522,5230,0
2523,5231,8
2524,5235,0
2525,5241,3
2526,5244,6
2527,5245,4
2528,5250,1
2529,5252,8
2530,5254,0
2531,5257,1
2532,5259,0
2533,5263,9
2534,5265,3
2535,5266,2
2536,5268,2
2537,5269,3
2538,5271,0
2539,5273,3
2540,5276,9
2541,5278,0
2542,5279,4
2543,5280,0
2544,5281,0
2545,5285,6
2546,5293,0
2547,5296,0
2548,5298,9
2549,5301,9
2550,5304,0
2551,5305,8
2552,5306,0
2553,5309,6
2554,5311,10
2555,5314,9
2556,5315,0
2557,5317,7
2558,5318,8
2559,5319,3
2560,5323,6
2561,5326,9
2562,5328,6
2563,5329,6
2564,5330,9
2565,5331,9
2566,5334,3
2567,5337,6
2568,5343,0
2569,5346,0
2570,5347,6
2571,5349,0
2572,5350,2
2573,5353,9
2574,5355,6
2575,5357,8
2576,5359,0
2577,5360,0
2578,5361,5
2579,5363,9
2580,5365,5
2581,5367,11
2582,5371,0
2583,5372,0
2584,5373,7
2585,5374,0
2586,5377,0
2587,5378,8
2588,5379,6
2589,5382,3
2590,5383,9
2591,5384,1
2592,5385,3
2593,5386,0
2594,5388,6
2595,5389,5
2596,5393,0
2597,5394,9
2598,5398,3
2599,5399,6
2600,5400,9
2601,5404,1
2602,5405,6
2603,5408,1
2604,5410,1
2605,5412,1
2606,5414,6
2607,5416,9
2608,5418,1
2609,5419,9
2610,5421,10
2611,5425,6
2612,5428,0
2613,5429,11
2614,5430,3
2615,5431,0
2616,5439,9
2617,5442,0
2618,5445,0
2619,5446,3
2620,5447,9
2621,5449,7
2622,5450,6
2623,5451,10
2624,5452,0
2625,5453,5
2626,5454,3
2627,5456,0
2628,5459,0
2629,5460,0
2630,5462,3
2631,5464,5
2632,5465,8
2633,5471,6
2634,5472,0
2635,5480,0
2636,5481,10
2637,5484,9
2638,5487,9
2639,5488,9
2640,5489,11
2641,5490,9
2642,5492,0
2643,5493,9
2644,5494,0
2645,5497,1
2646,5505,8
2647,5510,1
2648,5515,6
2649,5519,6
2650,5524,2
2651,5526,6
2652,5527,4
2653,5528,0
2654,5529,3
2655,5530,2
2656,5531,6
2657,5533,0
2658,5538,6
2659,5539,11
2660,5542,0
2661,5543,0
2662,5544,10
2663,5545,6
2664,5546,4
2665,5550,1
2666,5551,0
2667,5556,3
2668,5557,0
2669,5564,7
2670,5565,9
2671,5569,9
2672,5571,10
2673,5572,6
2674,5575,10
2675,5576,8
2676,5585,9
2677,5588,3
2678,5589,1
2679,5594,9
2680,5596,3
2681,5598,9
2682,5599,6
2683,5600,9
2684,5602,9
2685,5604,0
2686,5605,8
2687,5606,7
2688,5607,2
2689,5608,9
2690,5611,3
2691,5612,3
2692,5614,4
2693,5617,3
2694,5618,6
2695,5619,8
2696,5620,4
2697,5621,3
2698,5623,10
2699,5625,6
2700,5630,3
2701,5631,6
2702,5632,3
2703,5633,3
2704,5634,8
2705,5635,9
2706,5637,0
2707,5638,0
2708,5643,0
2709,5644,6
2710,5645,6
2711,5647,10
2712,5648,6
2713,5650,8
2714,5651,3
2715,5652,9
2716,5653,6
2717,5655,0
2718,5659,8
2719,5663,8
2720,5664,6
2721,5666,4
2722,5671,0
2723,5672,7
2724,5674,6
2725,5675,0
2726,5684,1
2727,5685,0
2728,5688,9
2729,5692,6
2730,5694,9
2731,5695,11
2732,5696,0
2733,5700,9
2734,5701,8
2735,5702,8
2736,5703,8
2737,5704,9
2738,5705,9
2739,5706,0
2740,5707,9
2741,5708,4
2742,5710,5
2743,5711,9
2744,5712,0
2745,5714,6
2746,5715,0
2747,5716,11
2748,5717,0
2749,5719,8
2750,5721,9
2751,5722,6
2752,5724,6
2753,5726,8
2754,5727,8
2755,5728,2
2756,5729,6
2757,5734,1
2758,5735,6
2759,5736,6
2760,5737,0
2761,5739,6
2762,5740,11
2763,5742,2
2764,5743,3
2765,5748,6
2766,5750,0
2767,5753,0
2768,5754,0
2769,5755,4
2770,5760,3
2771,5762,3
2772,5763,8
2773,5764,0
2774,5765,0
2775,5768,0
2776,5769,6
2777,5770,9
2778,5773,5
2779,5774,9
2780,5779,4
2781,5780,3
2782,5781,0
2783,5783,10
2784,5784,6
2785,5789,10
2786,5790,9
2787,5791,7
2788,5793,5
2789,5795,7
2790,5796,8
2791,5797,1
2792,5798,4
2793,5800,6
2794,5801,9
2795,5802,2
2796,5804,6
2797,5805,0
2798,5806,3
2799,5810,9
2800,5812,0
2801,5813,8
2802,5814,6
2803,5815,4
2804,5819,3
2805,5820,7
2806,5821,7
2807,5822,8
2808,5824,3
2809,5826,3
2810,5828,6
2811,5831,0
2812,5833,3
2813,5834,6
2814,5835,0
2815,5836,0
2816,5838,4
2817,5839,1
2818,5840,9
2819,5842,0
2820,5843,10
2821,5848,0
2822,5849,9
2823,5853,9
2824,5854,9
2825,5855,0
2826,5856,0
2827,5859,8
2828,5861,0
2829,5863,0
2830,5864,0
2831,5865,8
2832,5866,8
2833,5867,3
2834,5868,6
2835,5871,8
2836,5873,9
2837,5875,6
2838,5880,7
2839,5881,11
2840,5882,10
2841,5884,6
2842,5889,9
2843,5890,9
2844,5891,3
2845,5896,0
2846,5898,9
2847,5901,10
2848,5902,9
2849,5904,3
2850,5907,3
2851,5908,3
2852,5909,9
2853,5910,8
2854,5912,9
2855,5913,5
2856,5915,8
2857,5917,2
2858,5920,3
2859,5922,0
2860,5923,4
2861,5924,0
2862,5929,0
2863,5930,6
2864,5931,6
2865,5932,9
2866,5933,6
2867,5934,6
2868,5937,3
2869,5938,0
2870,5941,6
2871,5943,6
2872,5946,0
2873,5947,6
2874,5950,5
2875,5952,5
2876,5953,2
2877,5954,10
2878,5956,6
2879,5958,7
2880,5959,9
2881,5960,3
2882,5966,9
2883,5967,9
2884,5974,6
2885,5975,0
2886,5976,8
2887,5977,8
2888,5978,11
2889,5984,9
2890,5988,6
2891,5991,7
2892,5992,5
2893,5994,9
2894,5995,11
2895,5996,0
2896,5997,1
2897,6002,6
2898,6004,6
2899,6005,0
2900,6007,6
2901,6009,5
2902,6012,0
2903,6018,6
2904,6020,4
2905,6022,3
2906,6024,0
2907,6027,9
2908,6031,6
2909,6035,3
2910,6036,3
2911,6039,6
2912,6043,2
2913,6046,5
2914,6047,4
2915,6048,9
2916,6049,9
2917,6053,0
2918,6054,5
2919,6059,9
2920,6061,6
2921,6062,3
2922,6064,7
2923,6070,5
2924,6071,6
2925,6073,3
2926,6074,3
2927,6075,5
2928,6076,3
2929,6083,0
2930,6087,8
2931,6089,2
2932,6090,10
2933,6091,0
2934,6092,0
2935,6094,9
2936,6096,0
2937,6099,5
2938,6100,6
2939,6102,1
2940,6103,8
2941,6105,5
2942,6106,11
2943,6108,1
2944,6110,9
2945,6115,0
2946,6116,0
2947,6118,1
2948,6119,6
2949,6121,10
2950,6124,9
2951,6125,6
2952,6131,3
2953,6133,1
2954,6134,8
2955,6136,9
2956,6139,6
2957,6141,3
2958,6143,5
2959,6146,8
2960,6147,0
2961,6149,7
2962,6151,1
2963,6152,4
2964,6154,8
2965,6156,1
2966,6157,5
2967,6160,10
2968,6161,9
2969,6162,4
2970,6163,1
2971,6164,3
2972,6165,3
2973,6168,8
2974,6173,8
2975,6174,2
2976,6176,3
2977,6180,9
2978,6182,0
2979,6185,3
2980,6187,0
2981,6188,9
2982,6189,1
2983,6191,3
2984,6192,0
2985,6193,8
2986,6194,0
2987,6195,6
2988,6197,0
2989,6198,0
2990,6200,3
2991,6201,0
2992,6202,9
2993,6207,3
2994,6208,1
2995,6211,6
2996,6212,1
2997,6215,8
2998,6218,6
2999,6221,3
3000,6222,8
3001,6223,9
3002,6226,9
3003,6228,9
3004,6231,5
3005,6232,6
3006,6234,6
3007,6235,5
3008,6236,9
3009,6237,6
3010,6239,9
3011,6240,8
3012,6241,9
3013,6242,4
3014,6243,1
3015,6245,9
3016,6246,3
3017,6247,6
3018,6253,10
3019,6257,1
3020,6259,1
3021,6260,0
3022,6262,0
3023,6263,0
3024,6265,8
3025,6266,9
3026,6267,0
3027,6271,3
3028,6273,0
3029,6275,6
3030,6280,0
3031,6283,0
3032,6284,6
3033,6285,0
3034,6288,6
3035,6289,5
3036,6291,9
3037,6292,9
3038,6297,9
3039,6298,0
3040,6299,4
3041,6300,11
3042,6305,9
3043,6307,0
3044,6308,3
3045,6310,8
3046,6311,0
3047,6313,3
3048,6317,9
3049,6318,9
3050,6320,8
3051,6321,3
3052,6322,1
3053,6324,3
3054,6328,4
3055,6332,6
3056,6334,3
3057,6335,7
3058,6336,9
3059,6337,0
3060,6338,0
3061,6340,3
3062,6341,3
3063,6342,1
3064,6344,3
3065,6345,6
3066,6346,6
3067,6349,5
3068,6350,0
3069,6353,3
3070,6354,5
3071,6355,8
3072,6358,6
3073,6359,7
3074,6362,9
3075,6364,2
3076,6366,9
3077,6371,7
3078,6372,10
3079,6376,8
3080,6379,0
3081,6380,9
3082,6381,4
3083,6382,0
3084,6383,9
3085,6385,7
3086,6387,6
3087,6388,9
3088,6389,6
3089,6390,4
3090,6391,6
3091,6396,8
3092,6397,6
3093,6399,8
3094,6402,6
3095,6403,9
3096,6405,8
3097,6407,8
3098,6409,0
3099,6411,3
3100,6412,0
3101,6413,9
3102,6420,8
3103,6424,8
3104,6427,0
3105,6428,10
3106,6429,8
3107,6430,1
3108,6431,6
3109,6432,7
3110,6434,6
3111,6435,3
3112,6436,5
3113,6437,9
3114,6439,9
3115,6443,9
3116,6445,0
3117,6446,6
3118,6447,6
3119,6448,0
3120,6450,9
3121,6456,6
3122,6459,3
3123,6460,9
3124,6461,0
3125,6462,9
3126,6464,1
3127,6466,7
3128,6467,0
3129,6471,9
3130,6473,0
3131,6474,8
3132,6479,0
3133,6482,3
3134,6483,9
3135,6487,9
3136,6488,9
3137,6489,10
3138,6490,9
3139,6492,1
3140,6497,9
3141,6498,8
3142,6499,7
3143,6500,0
3144,6501,0
3145,6504,1
3146,6505,10
3147,6509,10
3148,6510,9
3149,6512,0
3150,6514,0
3151,6516,5
3152,6518,9
3153,6519,2
3154,6521,0
3155,6522,1
3156,6523,2
3157,6525,9
3158,6526,0
3159,6527,6
3160,6528,5
3161,6530,8
3162,6532,8
3163,6534,8
3164,6535,10
3165,6536,4
3166,6537,0
3167,6538,0
3168,6542,3
3169,6546,1
3170,6547,8
3171,6548,9
3172,6550,9
3173,6551,5
3174,6552,4
3175,6554,6
3176,6555,7
3177,6556,6
3178,6558,11
3179,6560,0
3180,6562,7
3181,6564,8
3182,6566,11
3183,6567,9
3184,6568,8
3185,6570,6
3186,6574,6
3187,6575,0
3188,6576,5
3189,6578,3
3190,6580,0
3191,6583,6
3192,6586,0
3193,6595,1
3194,6596,6
3195,6598,5
3196,6600,2
3197,6601,6
3198,6605,0
3199,6608,2
3200,6609,4
3201,6611,0
3202,6614,4
3203,6616,9
3204,6617,9
3205,6619,0
3206,6629,3
3207,6631,6
3208,6632,8
3209,6633,3
3210,6634,6
3211,6635,9
3212,6637,9
3213,6639,9
3214,6640,1
3215,6646,9
3216,6652,9
3217,6655,0
3218,6659,0
3219,6660,6
3220,6664,6
3221,6665,9
3222,6669,10
3223,6674,9
3224,6676,9
3225,6678,3
3226,6684,9
3227,6686,0
3228,6689,7
3229,6694,9
3230,6695,8
3231,6696,9
3232,6697,0
3233,6700,9
3234,6703,2
3235,6704,0
3236,6708,7
3237,6710,6
3238,6711,0
3239,6713,3
3240,6714,6
3241,6715,7
3242,6716,4
3243,6717,9
3244,6718,0
3245,6719,5
3246,6721,0
3247,6722,0
3248,6723,3
3249,6725,0
3250,6727,8
3251,6729,6
3252,6730,9
3253,6731,4
3254,6732,9
3255,6736,5
3256,6737,9
3257,6738,9
3258,6740,9
3259,6741,9
3260,6742,7
3261,6744,9
3262,6745,9
3263,6746,2
3264,6747,1
3265,6748,8
3266,6749,3
3267,6752,6
3268,6753,3
3269,6754,0
3270,6755,9
3271,6756,6
3272,6758,0
3273,6759,10
3274,6763,6
3275,6765,5
3276,6766,6
3277,6767,3
3278,6768,0
3279,6770,8
3280,6771,5
3281,6772,0
3282,6773,0
3283,6774,9
3284,6775,3
3285,6776,5
3286,6777,3
3287,6779,11
3288,6780,2
3289,6781,1
3290,6783,5
3291,6787,2
3292,6790,1
3293,6791,6
3294,6792,9
3295,6797,8
3296,6798,6
3297,6799,3
3298,6804,6
3299,6806,6
3300,6807,6
3301,6808,10
3302,6809,4
3303,6810,9
3304,6811,4
3305,6812,1
3306,6813,4
3307,6818,0
3308,6820,2
3309,6821,1
3310,6822,4
3311,6823,9
3312,6824,6
3313,6826,6
3314,6827,6
3315,6828,1
3316,6830,0
3317,6831,3
3318,6832,6
3319,6834,3
3320,6836,4
3321,6838,4
3322,6840,4
3323,6846,7
3324,6847,6
3325,6849,6
3326,6851,5
3327,6855,9
3328,6857,7
3329,6859,3
3330,6861,9
3331,6863,10
3332,6864,0
3333,6866,8
3334,6869,5
3335,6871,6
3336,6873,3
3337,6877,0
3338,6880,4
3339,6881,9
3340,6882,9
3341,6884,8
3342,6885,9
3343,6888,7
3344,6889,7
3345,6890,0
3346,6892,6
3347,6893,3
3348,6894,1
3349,6897,8
3350,6899,0
3351,6901,7
3352,6903,6
3353,6907,8
3354,6911,0
3355,6912,0
3356,6914,2
3357,6917,0
3358,6921,10
3359,6923,6
3360,6924,0
3361,6933,6
3362,6934,1
3363,6935,10
3364,6937,3
3365,6941,8
3366,6942,7
3367,6943,0
3368,6947,9
3369,6951,9
3370,6952,7
3371,6954,6
3372,6955,5
3373,6956,7
3374,6959,9
3375,6964,7
3376,6966,0
3377,6967,9
3378,6968,9
3379,6972,3
3380,6975,8
3381,6977,8
3382,6978,7
3383,6981,6
3384,6982,6
3385,6983,6
3386,6984,6
3387,6986,9
3388,6989,11
3389,6990,3
3390,6992,3
3391,6994,9
3392,6995,9
3393,6997,3
3394,6998,6
3395,6999,6
3396,7000,0
3397,7001,7
3398,7002,9
3399,7004,0
3400,7010,8
3401,7011,6
3402,7012,8
3403,7013,11
3404,7016,7
3405,7017,9
3406,7019,1
3407,7026,9
3408,7030,0
3409,7031,6
3410,7032,3
3411,7033,0
3412,7034,2
3413,7035,6
3414,7041,8
3415,7044,1
3416,7045,8
3417,7047,6
3418,7048,1
3419,7049,8
3420,7050,0
3421,7055,0
3422,7056,6
3423,7061,6
3424,7062,10
3425,7065,4
3426,7066,6
3427,7067,0
3428,7068,10
3429,7071,9
3430,7072,1
3431,7073,3
3432,7078,6
3433,7079,9
3434,7081,9
3435,7082,1
3436,7083,0
3437,7085,9
3438,7088,5
3439,7091,6
3440,7093,0
3441,7095,10
3442,7096,1
3443,7097,11
3444,7099,10
3445,7101,2
3446,7103,0
3447,7104,0
3448,7106,0
3449,7108,0
3450,7109,6
3451,7110,0
3452,7111,0
3453,7112,8
3454,7113,8
3455,7115,8
3456,7116,9
3457,7118,9
3458,7119,0
3459,7121,0
3460,7126,9
3461,7127,9
3462,7130,3
3463,7131,9
3464,7132,1
3465,7134,6
3466,7137,0
3467,7140,2
3468,7141,2
3469,7142,9
3470,7144,0
3471,7145,6
3472,7147,9
3473,7154,6
3474,7155,9
3475,7157,6
3476,7158,7
3477,7162,7
3478,7164,7
3479,7165,0
3480,7169,9
3481,7170,8
3482,7171,8
3483,7175,0
3484,7177,2
3485,7179,9
3486,7182,9
3487,7183,10
3488,7184,9
3489,7185,0
3490,7187,4
3491,7189,0
3492,7190,3
3493,7192,3
3494,7193,0
3495,7197,3
3496,7200,0
3497,7201,6
3498,7205,2
3499,7207,0
3500,7208,0
3501,7210,8
3502,7212,6
3503,7217,6
3504,7220,0
3505,7221,3
3506,7224,3
3507,7229,0
3508,7230,0
3509,7233,0
3510,7235,7
3511,7236,1
3512,7237,0
3513,7238,9
3514,7240,8
3515,7241,6
3516,7242,8
3517,7243,6
3518,7245,9
3519,7246,9
3520,7247,10
3521,7248,0
3522,7249,6
3523,7251,1
3524,7254,0
3525,7255,6
3526,7256,3
3527,7257,0
3528,7258,3
3529,7259,9
3530,7262,9
3531,7263,11
3532,7265,9
3533,7267,9
3534,7273,0
3535,7277,5
3536,7278,10
3537,7281,6
3538,7284,9
3539,7286,9
3540,7291,0
3541,7292,2
3542,7294,3
3543,7296,3
3544,7300,5
3545,7301,9
3546,7302,3
3547,7303,0
3548,7307,8
3549,7308,9
3550,7310,1
3551,7311,0
3552,7312,0
3553,7317,0
3554,7318,0
3555,7319,0
3556,7321,8
3557,7324,1
3558,7325,3
3559,7329,9
3560,7331,1
3561,7333,10
3562,7334,0
3563,7341,3
3564,7342,8
3565,7343,5
3566,7344,1
3567,7346,0
3568,7347,0
3569,7348,0
3570,7352,7
3571,7355,6
3572,7358,8
3573,7359,7
3574,7360,9
3575,7365,5
3576,7367,3
3577,7368,9
3578,7370,0
3579,7371,3
3580,7372,0
3581,7374,6
3582,7377,4
3583,7380,3
3584,7381,3
3585,7382,0
3586,7383,8
3587,7384,0
3588,7387,6
3589,7389,8
3590,7390,1
3591,7391,6
3592,7395,6
3593,7397,9
3594,7400,10
3595,7401,8
3596,7402,10
3597,7403,6
3598,7404,0
3599,7405,6
3600,7406,9
3601,7407,0
3602,7409,11
3603,7412,0
3604,7414,7
3605,7415,7
3606,7418,0
3607,7419,5
3608,7423,10
3609,7424,0
3610,7426,9
3611,7431,6
3612,7434,6
3613,7435,6
3614,7436,8
3615,7437,0
3616,7438,6
3617,7441,7
3618,7445,1
3619,7446,4
3620,7447,6
3621,7449,8
3622,7450,7
3623,7451,4
3624,7452,10
3625,7453,6
3626,7454,3
3627,7459,8
3628,7461,9
3629,7463,6
3630,7464,0
3631,7466,7
3632,7467,0
3633,7469,6
3634,7474,6
3635,7475,6
3636,7477,0
3637,7478,10
3638,7481,6
3639,7487,1
3640,7489,11
3641,7492,5
3642,7494,0
3643,7495,6
3644,7496,4
3645,7498,5
3646,7502,3
3647,7506,9
3648,7507,3
3649,7510,11
3650,7512,3
3651,7513,3
3652,7515,4
3653,7516,0
3654,7517,9
3655,7519,6
3656,7523,1
3657,7525,6
3658,7533,3
3659,7536,5
3660,7538,0
3661,7539,5
3662,7541,9
3663,7542,0
3664,7544,11
3665,7547,7
3666,7548,6
3667,7549,11
3668,7551,0
3669,7552,1
3670,7553,1
3671,7554,6
3672,7555,3
3673,7559,9
3674,7560,2
3675,7565,0
3676,7566,3
3677,7568,0
3678,7569,0
3679,7572,0
3680,7578,5
3681,7582,6
3682,7583,0
3683,7584,1
